time,SIG_CD,distance,forest,season,NUMPOINTS,x,y,year,month,total,carcassee,high,middle
2023-04-01,27200,1.2336927787832035,910.0,0,0,128.5853296,35.83517716,2023,4,0.0,0.0,0.0,0.0
2019-10-01,27230,2.6342422947530437,2285.0,1,0,128.5772044,35.92892237,2019,10,0.0,0.0,0.0,0.0
2019-11-01,27230,2.6342422947530437,2285.0,1,0,128.5772044,35.92892237,2019,11,0.0,0.0,0.0,0.0
2019-12-01,27230,2.6342422947530437,2285.0,1,0,128.5772044,35.92892237,2019,12,0.0,0.0,0.0,0.0
2020-01-01,27230,2.483254702092752,2285.0,1,0,128.5772044,35.92892237,2020,1,0.0,0.0,0.0,0.0
2020-02-01,27230,2.483254702092752,2285.0,1,0,128.5772044,35.92892237,2020,2,0.0,0.0,0.0,0.0
2020-03-01,27230,2.483254702092752,2285.0,1,0,128.5772044,35.92892237,2020,3,0.0,0.0,0.0,0.0
2020-04-01,27230,2.483254702092752,2285.0,0,0,128.5772044,35.92892237,2020,4,0.0,0.0,0.0,0.0
2020-05-01,27230,2.483254702092752,2285.0,0,0,128.5772044,35.92892237,2020,5,0.0,0.0,0.0,0.0
2020-06-01,27230,2.483254702092752,2285.0,0,0,128.5772044,35.92892237,2020,6,0.0,0.0,0.0,0.0
2020-07-01,27230,2.483254702092752,2285.0,0,0,128.5772044,35.92892237,2020,7,0.0,0.0,0.0,0.0
2020-08-01,27230,2.483254702092752,2285.0,0,0,128.5772044,35.92892237,2020,8,0.0,0.0,0.0,0.0
2020-09-01,27230,2.483254702092752,2285.0,0,0,128.5772044,35.92892237,2020,9,0.0,0.0,0.0,0.0
2020-10-01,27230,2.483254702092752,2285.0,1,0,128.5772044,35.92892237,2020,10,0.0,0.0,0.0,0.0
2020-11-01,27230,2.483254702092752,2285.0,1,0,128.5772044,35.92892237,2020,11,0.0,0.0,0.0,0.0
2020-12-01,27230,2.483254702092752,2285.0,1,0,128.5772044,35.92892237,2020,12,0.0,0.0,0.0,0.0
2021-01-01,27230,1.9860721279615647,2285.0,1,0,128.5772044,35.92892237,2021,1,0.0,0.0,0.0,0.0
2021-02-01,27230,1.9860721279615647,2285.0,1,0,128.5772044,35.92892237,2021,2,0.0,0.0,0.0,0.0
2021-03-01,27230,1.9860721279615647,2285.0,1,0,128.5772044,35.92892237,2021,3,0.0,0.0,0.0,0.0
2021-04-01,27230,1.9860721279615647,2285.0,0,0,128.5772044,35.92892237,2021,4,0.0,0.0,0.0,0.0
2021-05-01,27230,1.9860721279615647,2285.0,0,0,128.5772044,35.92892237,2021,5,0.0,0.0,0.0,0.0
2021-06-01,27230,1.9860721279615647,2285.0,0,0,128.5772044,35.92892237,2021,6,15.301980805506167,0.7348469228349535,2.6889035185166437,11.87823036415457
2021-07-01,27230,1.9860721279615647,2285.0,0,0,128.5772044,35.92892237,2021,7,0.0,0.0,0.0,0.0
2021-08-01,27230,1.9860721279615647,2285.0,0,0,128.5772044,35.92892237,2021,8,0.0,0.0,0.0,0.0
2021-09-01,27230,1.9860721279615647,2285.0,0,0,128.5772044,35.92892237,2021,9,0.0,0.0,0.0,0.0
2021-10-01,27230,1.9860721279615647,2285.0,1,0,128.5772044,35.92892237,2021,10,11.634813812607675,0.670820393249937,2.2836714121028283,8.68032200725491
2021-11-01,27230,1.9860721279615647,2285.0,1,0,128.5772044,35.92892237,2021,11,0.0,0.0,0.0,0.0
2021-12-01,27230,1.9860721279615647,2285.0,1,0,128.5772044,35.92892237,2021,12,0.0,0.0,0.0,0.0
2022-01-01,27230,1.2912242953359343,2285.0,1,0,128.5772044,35.92892237,2022,1,0.0,0.0,0.0,0.0
2022-02-01,27230,1.2912242953359343,2285.0,1,0,128.5772044,35.92892237,2022,2,0.0,0.0,0.0,0.0
2022-03-01,27230,1.2912242953359343,2285.0,1,0,128.5772044,35.92892237,2022,3,0.0,0.0,0.0,0.0
2022-04-01,27230,1.2912242953359343,2285.0,0,0,128.5772044,35.92892237,2022,4,0.0,0.0,0.0,0.0
2022-05-01,27230,1.2912242953359343,2285.0,0,0,128.5772044,35.92892237,2022,5,0.0,0.0,0.0,0.0
2022-06-01,27230,1.2912242953359343,2285.0,0,0,128.5772044,35.92892237,2022,6,0.0,0.0,0.0,0.0
2022-07-01,27230,1.2912242953359343,2285.0,0,0,128.5772044,35.92892237,2022,7,0.0,0.0,0.0,0.0
2022-08-01,27230,1.2912242953359343,2285.0,0,0,128.5772044,35.92892237,2022,8,0.0,0.0,0.0,0.0
2022-09-01,27230,1.2912242953359343,2285.0,0,0,128.5772044,35.92892237,2022,9,0.0,0.0,0.0,0.0
2022-10-01,27230,1.2912242953359343,2285.0,1,0,128.5772044,35.92892237,2022,10,0.0,0.0,0.0,0.0
2022-11-01,27230,1.2912242953359343,2285.0,1,0,128.5772044,35.92892237,2022,11,0.0,0.0,0.0,0.0
2022-12-01,27230,1.2912242953359343,2285.0,1,0,128.5772044,35.92892237,2022,12,0.0,0.0,0.0,0.0
2023-01-01,27230,1.1404593825585254,2285.0,1,0,128.5772044,35.92892237,2023,1,0.0,0.0,0.0,0.0
2023-02-01,27230,1.1404593825585254,2285.0,1,0,128.5772044,35.92892237,2023,2,0.0,0.0,0.0,0.0
2023-03-01,27230,1.1404593825585254,2285.0,1,0,128.5772044,35.92892237,2023,3,0.0,0.0,0.0,0.0
2023-04-01,27230,1.1404593825585254,2285.0,0,0,128.5772044,35.92892237,2023,4,0.0,0.0,0.0,0.0
2019-10-01,27260,2.7601524893053733,3771.0,1,0,128.6612744,35.83384886,2019,10,0.0,0.0,0.0,0.0
2019-11-01,27260,2.7601524893053733,3771.0,1,0,128.6612744,35.83384886,2019,11,0.0,0.0,0.0,0.0
2019-12-01,27260,2.7601524893053733,3771.0,1,0,128.6612744,35.83384886,2019,12,0.0,0.0,0.0,0.0
2020-01-01,27260,2.607106175862163,3771.0,1,0,128.6612744,35.83384886,2020,1,0.0,0.0,0.0,0.0
2020-02-01,27260,2.607106175862163,3771.0,1,0,128.6612744,35.83384886,2020,2,0.0,0.0,0.0,0.0
2020-03-01,27260,2.607106175862163,3771.0,1,0,128.6612744,35.83384886,2020,3,0.0,0.0,0.0,0.0
2020-04-01,27260,2.607106175862163,3771.0,0,0,128.6612744,35.83384886,2020,4,0.0,0.0,0.0,0.0
2020-05-01,27260,2.607106175862163,3771.0,0,0,128.6612744,35.83384886,2020,5,0.0,0.0,0.0,0.0
2020-06-01,27260,2.607106175862163,3771.0,0,0,128.6612744,35.83384886,2020,6,0.0,0.0,0.0,0.0
2020-07-01,27260,2.607106175862163,3771.0,0,0,128.6612744,35.83384886,2020,7,0.0,0.0,0.0,0.0
2020-08-01,27260,2.607106175862163,3771.0,0,0,128.6612744,35.83384886,2020,8,0.0,0.0,0.0,0.0
2020-09-01,27260,2.607106175862163,3771.0,0,0,128.6612744,35.83384886,2020,9,0.0,0.0,0.0,0.0
2020-10-01,27260,2.607106175862163,3771.0,1,0,128.6612744,35.83384886,2020,10,0.0,0.0,0.0,0.0
2020-11-01,27260,2.607106175862163,3771.0,1,0,128.6612744,35.83384886,2020,11,0.0,0.0,0.0,0.0
2020-12-01,27260,2.607106175862163,3771.0,1,0,128.6612744,35.83384886,2020,12,0.0,0.0,0.0,0.0
2021-01-01,27260,2.103665868957961,3771.0,1,0,128.6612744,35.83384886,2021,1,0.0,0.0,0.0,0.0
2021-02-01,27260,2.103665868957961,3771.0,1,0,128.6612744,35.83384886,2021,2,0.0,0.0,0.0,0.0
2021-03-01,27260,2.103665868957961,3771.0,1,0,128.6612744,35.83384886,2021,3,0.0,0.0,0.0,0.0
2021-04-01,27260,2.103665868957961,3771.0,0,0,128.6612744,35.83384886,2021,4,0.0,0.0,0.0,0.0
2021-05-01,27260,2.103665868957961,3771.0,0,0,128.6612744,35.83384886,2021,5,0.0,0.0,0.0,0.0
2021-06-01,27260,2.103665868957961,3771.0,0,0,128.6612744,35.83384886,2021,6,28.61531048461801,1.5588457268119897,5.352389035118928,21.704075722687094
2021-07-01,27260,2.103665868957961,3771.0,0,0,128.6612744,35.83384886,2021,7,0.0,0.0,0.0,0.0
2021-08-01,27260,2.103665868957961,3771.0,0,0,128.6612744,35.83384886,2021,8,0.0,0.0,0.0,0.0
2021-09-01,27260,2.103665868957961,3771.0,0,0,128.6612744,35.83384886,2021,9,0.0,0.0,0.0,0.0
2021-10-01,27260,2.103665868957961,3771.0,1,0,128.6612744,35.83384886,2021,10,8.94704217789814,0.4242640687119286,1.525631823707991,6.9971462854782205
2021-11-01,27260,2.103665868957961,3771.0,1,0,128.6612744,35.83384886,2021,11,0.0,0.0,0.0,0.0
2021-12-01,27260,2.103665868957961,3771.0,1,0,128.6612744,35.83384886,2021,12,0.0,0.0,0.0,0.0
2022-01-01,27260,1.4011640480038945,3771.0,1,0,128.6612744,35.83384886,2022,1,0.0,0.0,0.0,0.0
2022-02-01,27260,1.4011640480038945,3771.0,1,0,128.6612744,35.83384886,2022,2,0.0,0.0,0.0,0.0
2022-03-01,27260,1.4011640480038945,3771.0,1,0,128.6612744,35.83384886,2022,3,0.0,0.0,0.0,0.0
2022-04-01,27260,1.4011640480038945,3771.0,0,0,128.6612744,35.83384886,2022,4,0.0,0.0,0.0,0.0
2022-05-01,27260,1.4011640480038945,3771.0,0,0,128.6612744,35.83384886,2022,5,0.0,0.0,0.0,0.0
2022-06-01,27260,1.4011640480038945,3771.0,0,0,128.6612744,35.83384886,2022,6,0.0,0.0,0.0,0.0
2022-07-01,27260,1.4011640480038945,3771.0,0,0,128.6612744,35.83384886,2022,7,0.0,0.0,0.0,0.0
2022-08-01,27260,1.4011640480038945,3771.0,0,0,128.6612744,35.83384886,2022,8,0.0,0.0,0.0,0.0
2022-09-01,27260,1.4011640480038945,3771.0,0,0,128.6612744,35.83384886,2022,9,0.0,0.0,0.0,0.0
2022-10-01,27260,1.4011640480038945,3771.0,1,0,128.6612744,35.83384886,2022,10,0.0,0.0,0.0,0.0
2022-11-01,27260,1.4011640480038945,3771.0,1,0,128.6612744,35.83384886,2022,11,0.0,0.0,0.0,0.0
2022-12-01,27260,1.4011640480038945,3771.0,1,0,128.6612744,35.83384886,2022,12,0.0,0.0,0.0,0.0
2023-01-01,27260,1.2535026081419425,3771.0,1,0,128.6612744,35.83384886,2023,1,0.0,0.0,0.0,0.0
2023-02-01,27260,1.2535026081419425,3771.0,1,0,128.6612744,35.83384886,2023,2,0.0,0.0,0.0,0.0
2023-03-01,27260,1.2535026081419425,3771.0,1,0,128.6612744,35.83384886,2023,3,0.0,0.0,0.0,0.0
2023-04-01,27260,1.2535026081419425,3771.0,0,0,128.6612744,35.83384886,2023,4,0.0,0.0,0.0,0.0
2019-10-01,27290,2.693052287938727,2119.0,1,0,128.5292121,35.8274831,2019,10,0.0,0.0,0.0,0.0
2019-11-01,27290,2.693052287938727,2119.0,1,0,128.5292121,35.8274831,2019,11,0.0,0.0,0.0,0.0
2019-12-01,27290,2.693052287938727,2119.0,1,0,128.5292121,35.8274831,2019,12,0.0,0.0,0.0,0.0
2020-01-01,27290,2.5510169751634337,2119.0,1,0,128.5292121,35.8274831,2020,1,0.0,0.0,0.0,0.0
2020-02-01,27290,2.5510169751634337,2119.0,1,0,128.5292121,35.8274831,2020,2,0.0,0.0,0.0,0.0
2020-03-01,27290,2.5510169751634337,2119.0,1,0,128.5292121,35.8274831,2020,3,0.0,0.0,0.0,0.0
2020-04-01,27290,2.5510169751634337,2119.0,0,0,128.5292121,35.8274831,2020,4,0.0,0.0,0.0,0.0
2020-05-01,27290,2.5510169751634337,2119.0,0,0,128.5292121,35.8274831,2020,5,0.0,0.0,0.0,0.0
2020-06-01,27290,2.5510169751634337,2119.0,0,0,128.5292121,35.8274831,2020,6,0.0,0.0,0.0,0.0
2020-07-01,27290,2.5510169751634337,2119.0,0,0,128.5292121,35.8274831,2020,7,0.0,0.0,0.0,0.0
2020-08-01,27290,2.5510169751634337,2119.0,0,0,128.5292121,35.8274831,2020,8,0.0,0.0,0.0,0.0
2020-09-01,27290,2.5510169751634337,2119.0,0,0,128.5292121,35.8274831,2020,9,0.0,0.0,0.0,0.0
2020-10-01,27290,2.5510169751634337,2119.0,1,0,128.5292121,35.8274831,2020,10,0.0,0.0,0.0,0.0
2020-11-01,27290,2.5510169751634337,2119.0,1,0,128.5292121,35.8274831,2020,11,0.0,0.0,0.0,0.0
2020-12-01,27290,2.5510169751634337,2119.0,1,0,128.5292121,35.8274831,2020,12,0.0,0.0,0.0,0.0
2021-01-01,27290,2.068222463269369,2119.0,1,0,128.5292121,35.8274831,2021,1,0.0,0.0,0.0,0.0
2021-02-01,27290,2.068222463269369,2119.0,1,0,128.5292121,35.8274831,2021,2,0.0,0.0,0.0,0.0
2021-03-01,27290,2.068222463269369,2119.0,1,0,128.5292121,35.8274831,2021,3,0.0,0.0,0.0,0.0
2021-04-01,27290,2.068222463269369,2119.0,0,0,128.5292121,35.8274831,2021,4,0.0,0.0,0.0,0.0
2021-05-01,27290,2.068222463269369,2119.0,0,0,128.5292121,35.8274831,2021,5,0.0,0.0,0.0,0.0
2021-06-01,27290,2.068222463269369,2119.0,0,0,128.5292121,35.8274831,2021,6,37.30988225768744,2.204540768504861,7.153292907763688,27.952048581418893
2021-07-01,27290,2.068222463269369,2119.0,0,0,128.5292121,35.8274831,2021,7,0.0,0.0,0.0,0.0
2021-08-01,27290,2.068222463269369,2119.0,0,0,128.5292121,35.8274831,2021,8,0.0,0.0,0.0,0.0
2021-09-01,27290,2.068222463269369,2119.0,0,0,128.5292121,35.8274831,2021,9,0.0,0.0,0.0,0.0
2021-10-01,27290,2.068222463269369,2119.0,1,0,128.5292121,35.8274831,2021,10,15.810560747541007,1.0392304845413265,3.005190437625979,11.766139825373703
2021-11-01,27290,2.068222463269369,2119.0,1,0,128.5292121,35.8274831,2021,11,0.0,0.0,0.0,0.0
2021-12-01,27290,2.068222463269369,2119.0,1,0,128.5292121,35.8274831,2021,12,0.0,0.0,0.0,0.0
2022-01-01,27290,1.3841674817636855,2119.0,1,0,128.5292121,35.8274831,2022,1,0.0,0.0,0.0,0.0
2022-02-01,27290,1.3841674817636855,2119.0,1,0,128.5292121,35.8274831,2022,2,0.0,0.0,0.0,0.0
2022-03-01,27290,1.3841674817636855,2119.0,1,0,128.5292121,35.8274831,2022,3,0.0,0.0,0.0,0.0
2022-04-01,27290,1.3841674817636855,2119.0,0,0,128.5292121,35.8274831,2022,4,0.0,0.0,0.0,0.0
2022-05-01,27290,1.3841674817636855,2119.0,0,0,128.5292121,35.8274831,2022,5,0.0,0.0,0.0,0.0
2022-06-01,27290,1.3841674817636855,2119.0,0,0,128.5292121,35.8274831,2022,6,0.0,0.0,0.0,0.0
2022-07-01,27290,1.3841674817636855,2119.0,0,0,128.5292121,35.8274831,2022,7,0.0,0.0,0.0,0.0
2022-08-01,27290,1.3841674817636855,2119.0,0,0,128.5292121,35.8274831,2022,8,0.0,0.0,0.0,0.0
2022-09-01,27290,1.3841674817636855,2119.0,0,0,128.5292121,35.8274831,2022,9,0.0,0.0,0.0,0.0
2022-10-01,27290,1.3841674817636855,2119.0,1,0,128.5292121,35.8274831,2022,10,0.0,0.0,0.0,0.0
2022-11-01,27290,1.3841674817636855,2119.0,1,0,128.5292121,35.8274831,2022,11,0.0,0.0,0.0,0.0
2022-12-01,27290,1.3841674817636855,2119.0,1,0,128.5292121,35.8274831,2022,12,0.0,0.0,0.0,0.0
2023-01-01,27290,1.2304336372076363,2119.0,1,0,128.5292121,35.8274831,2023,1,0.0,0.0,0.0,0.0
2023-02-01,27290,1.2304336372076363,2119.0,1,0,128.5292121,35.8274831,2023,2,0.0,0.0,0.0,0.0
2023-03-01,27290,1.2304336372076363,2119.0,1,0,128.5292121,35.8274831,2023,3,0.0,0.0,0.0,0.0
2023-04-01,27290,1.2304336372076363,2119.0,0,0,128.5292121,35.8274831,2023,4,0.0,0.0,0.0,0.0
2019-10-01,27710,2.7347522723613364,25577.0,1,0,128.4982256,35.75971594,2019,10,0.0,0.0,0.0,0.0
2019-11-01,27710,2.7347522723613364,25577.0,1,0,128.4982256,35.75971594,2019,11,0.0,0.0,0.0,0.0
2019-12-01,27710,2.7347522723613364,25577.0,1,0,128.4982256,35.75971594,2019,12,0.0,0.0,0.0,0.0
2020-01-01,27710,2.598460918156259,25577.0,1,0,128.4982256,35.75971594,2020,1,0.0,0.0,0.0,0.0
2020-02-01,27710,2.598460918156259,25577.0,1,0,128.4982256,35.75971594,2020,2,0.0,0.0,0.0,0.0
2020-03-01,27710,2.598460918156259,25577.0,1,0,128.4982256,35.75971594,2020,3,0.0,0.0,0.0,0.0
2020-04-01,27710,2.598460918156259,25577.0,0,0,128.4982256,35.75971594,2020,4,0.0,0.0,0.0,0.0
2020-05-01,27710,2.598460918156259,25577.0,0,0,128.4982256,35.75971594,2020,5,0.0,0.0,0.0,0.0
2020-06-01,27710,2.598460918156259,25577.0,0,0,128.4982256,35.75971594,2020,6,0.0,0.0,0.0,0.0
2020-07-01,27710,2.598460918156259,25577.0,0,0,128.4982256,35.75971594,2020,7,0.0,0.0,0.0,0.0
2020-08-01,27710,2.598460918156259,25577.0,0,0,128.4982256,35.75971594,2020,8,0.0,0.0,0.0,0.0
2020-09-01,27710,2.598460918156259,25577.0,0,0,128.4982256,35.75971594,2020,9,0.0,0.0,0.0,0.0
2020-10-01,27710,2.598460918156259,25577.0,1,0,128.4982256,35.75971594,2020,10,0.0,0.0,0.0,0.0
2020-11-01,27710,2.598460918156259,25577.0,1,0,128.4982256,35.75971594,2020,11,0.0,0.0,0.0,0.0
2020-12-01,27710,2.598460918156259,25577.0,1,0,128.4982256,35.75971594,2020,12,0.0,0.0,0.0,0.0
2021-01-01,27710,2.1249189507332917,25577.0,1,0,128.4982256,35.75971594,2021,1,0.0,0.0,0.0,0.0
2021-02-01,27710,2.1249189507332917,25577.0,1,0,128.4982256,35.75971594,2021,2,0.0,0.0,0.0,0.0
2021-03-01,27710,2.1249189507332917,25577.0,1,0,128.4982256,35.75971594,2021,3,0.0,0.0,0.0,0.0
2021-04-01,27710,2.1249189507332917,25577.0,0,0,128.4982256,35.75971594,2021,4,0.0,0.0,0.0,0.0
2021-05-01,27710,2.1249189507332917,25577.0,0,0,128.4982256,35.75971594,2021,5,0.0,0.0,0.0,0.0
2021-06-01,27710,2.1249189507332917,25577.0,0,0,128.4982256,35.75971594,2021,6,33.86711135660857,1.3747727084867523,5.222062477520319,27.270276170601495
2021-07-01,27710,2.1249189507332917,25577.0,0,0,128.4982256,35.75971594,2021,7,0.0,0.0,0.0,0.0
2021-08-01,27710,2.1249189507332917,25577.0,0,0,128.4982256,35.75971594,2021,8,0.0,0.0,0.0,0.0
2021-09-01,27710,2.1249189507332917,25577.0,0,0,128.4982256,35.75971594,2021,9,0.0,0.0,0.0,0.0
2021-10-01,27710,2.1249189507332917,25577.0,1,0,128.4982256,35.75971594,2021,10,32.006644508541655,1.5000000000000002,5.8393378589875535,24.6673066495541
2021-11-01,27710,2.1249189507332917,25577.0,1,0,128.4982256,35.75971594,2021,11,0.0,0.0,0.0,0.0
2021-12-01,27710,2.1249189507332917,25577.0,1,0,128.4982256,35.75971594,2021,12,0.0,0.0,0.0,0.0
2022-01-01,27710,1.447891225881785,25577.0,1,0,128.4982256,35.75971594,2022,1,0.0,0.0,0.0,0.0
2022-02-01,27710,1.447891225881785,25577.0,1,0,128.4982256,35.75971594,2022,2,0.0,0.0,0.0,0.0
2022-03-01,27710,1.447891225881785,25577.0,1,0,128.4982256,35.75971594,2022,3,0.0,0.0,0.0,0.0
2022-04-01,27710,1.447891225881785,25577.0,0,0,128.4982256,35.75971594,2022,4,0.0,0.0,0.0,0.0
2022-05-01,27710,1.447891225881785,25577.0,0,0,128.4982256,35.75971594,2022,5,0.0,0.0,0.0,0.0
2022-06-01,27710,1.447891225881785,25577.0,0,0,128.4982256,35.75971594,2022,6,0.0,0.0,0.0,0.0
2022-07-01,27710,1.447891225881785,25577.0,0,0,128.4982256,35.75971594,2022,7,0.0,0.0,0.0,0.0
2022-08-01,27710,1.447891225881785,25577.0,0,0,128.4982256,35.75971594,2022,8,0.0,0.0,0.0,0.0
2022-09-01,27710,1.447891225881785,25577.0,0,0,128.4982256,35.75971594,2022,9,0.0,0.0,0.0,0.0
2022-10-01,27710,1.447891225881785,25577.0,1,0,128.4982256,35.75971594,2022,10,0.0,0.0,0.0,0.0
2022-11-01,27710,1.447891225881785,25577.0,1,0,128.4982256,35.75971594,2022,11,0.0,0.0,0.0,0.0
2022-12-01,27710,1.447891225881785,25577.0,1,0,128.4982256,35.75971594,2022,12,0.0,0.0,0.0,0.0
2023-01-01,27710,1.2926297376996436,25577.0,1,0,128.4982256,35.75971594,2023,1,0.0,0.0,0.0,0.0
2023-02-01,27710,1.2926297376996436,25577.0,1,0,128.4982256,35.75971594,2023,2,0.0,0.0,0.0,0.0
2023-03-01,27710,1.2926297376996436,25577.0,1,0,128.4982256,35.75971594,2023,3,0.0,0.0,0.0,0.0
2023-04-01,27710,1.2926297376996436,25577.0,0,0,128.4982256,35.75971594,2023,4,0.0,0.0,0.0,0.0
2019-10-01,28110,0.8897436116541245,150.0,1,0,126.4828375,37.46909896,2019,10,0.0,0.0,0.0,0.0
2019-11-01,28110,0.8897436116541245,150.0,1,0,126.4828375,37.46909896,2019,11,0.0,0.0,0.0,0.0
2019-12-01,28110,0.8897436116541245,150.0,1,0,126.4828375,37.46909896,2019,12,0.0,0.0,0.0,0.0
2020-01-01,28110,1.1107195615812897,150.0,1,0,126.4828375,37.46909896,2020,1,0.0,0.0,0.0,0.0
2020-02-01,28110,1.1107195615812897,150.0,1,0,126.4828375,37.46909896,2020,2,0.0,0.0,0.0,0.0
2020-03-01,28110,1.1107195615812897,150.0,1,0,126.4828375,37.46909896,2020,3,0.0,0.0,0.0,0.0
2020-04-01,28110,1.1107195615812897,150.0,0,0,126.4828375,37.46909896,2020,4,0.0,0.0,0.0,0.0
2020-05-01,28110,1.1107195615812897,150.0,0,0,126.4828375,37.46909896,2020,5,0.0,0.0,0.0,0.0
2020-06-01,28110,1.1107195615812897,150.0,0,0,126.4828375,37.46909896,2020,6,0.0,0.0,0.0,0.0
2020-07-01,28110,1.1107195615812897,150.0,0,0,126.4828375,37.46909896,2020,7,0.0,0.0,0.0,0.0
2020-08-01,28110,1.1107195615812897,150.0,0,0,126.4828375,37.46909896,2020,8,0.0,0.0,0.0,0.0
2020-09-01,28110,1.1107195615812897,150.0,0,0,126.4828375,37.46909896,2020,9,0.0,0.0,0.0,0.0
2020-10-01,28110,1.1107195615812897,150.0,1,0,126.4828375,37.46909896,2020,10,0.0,0.0,0.0,0.0
2020-11-01,28110,1.1107195615812897,150.0,1,0,126.4828375,37.46909896,2020,11,0.0,0.0,0.0,0.0
2020-12-01,28110,1.1107195615812897,150.0,1,0,126.4828375,37.46909896,2020,12,0.0,0.0,0.0,0.0
2021-01-01,28110,1.4965079587089811,150.0,1,0,126.4828375,37.46909896,2021,1,0.0,0.0,0.0,0.0
2021-02-01,28110,1.4965079587089811,150.0,1,0,126.4828375,37.46909896,2021,2,0.0,0.0,0.0,0.0
2021-03-01,28110,1.4965079587089811,150.0,1,0,126.4828375,37.46909896,2021,3,0.0,0.0,0.0,0.0
2021-04-01,28110,1.4965079587089811,150.0,0,0,126.4828375,37.46909896,2021,4,0.0,0.0,0.0,0.0
2021-05-01,28110,1.4965079587089811,150.0,0,0,126.4828375,37.46909896,2021,5,0.0,0.0,0.0,0.0
2021-06-01,28110,1.4965079587089811,150.0,0,0,126.4828375,37.46909896,2021,6,35.71674672770628,1.920937271229855,6.6442919993334915,27.151517457142937
2021-07-01,28110,1.4965079587089811,150.0,0,0,126.4828375,37.46909896,2021,7,0.0,0.0,0.0,0.0
2021-08-01,28110,1.4965079587089811,150.0,0,0,126.4828375,37.46909896,2021,8,0.1379958060327832,0.0,0.02632893063638469,0.11166687539639851
2021-09-01,28110,1.4965079587089811,150.0,0,0,126.4828375,37.46909896,2021,9,0.0,0.0,0.0,0.0
2021-10-01,28110,1.4965079587089811,150.0,1,0,126.4828375,37.46909896,2021,10,22.404668276498466,1.0816653826391969,3.6859650149741103,17.63703787888516
2021-11-01,28110,1.4965079587089811,150.0,1,0,126.4828375,37.46909896,2021,11,0.0,0.0,0.0,0.0
2021-12-01,28110,1.4965079587089811,150.0,1,0,126.4828375,37.46909896,2021,12,0.0,0.0,0.0,0.0
2022-01-01,28110,1.886454359818784,150.0,1,0,126.4828375,37.46909896,2022,1,0.0,0.0,0.0,0.0
2022-02-01,28110,1.886454359818784,150.0,1,0,126.4828375,37.46909896,2022,2,0.0,0.0,0.0,0.0
2022-03-01,28110,1.886454359818784,150.0,1,0,126.4828375,37.46909896,2022,3,0.0,0.0,0.0,0.0
2022-04-01,28110,1.886454359818784,150.0,0,0,126.4828375,37.46909896,2022,4,0.0,0.0,0.0,0.0
2022-05-01,28110,1.886454359818784,150.0,0,0,126.4828375,37.46909896,2022,5,0.0,0.0,0.0,0.0
2022-06-01,28110,1.886454359818784,150.0,0,0,126.4828375,37.46909896,2022,6,0.0,0.0,0.0,0.0
2022-07-01,28110,1.886454359818784,150.0,0,0,126.4828375,37.46909896,2022,7,0.0,0.0,0.0,0.0
2022-08-01,28110,1.886454359818784,150.0,0,0,126.4828375,37.46909896,2022,8,0.0,0.0,0.0,0.0
2022-09-01,28110,1.886454359818784,150.0,0,0,126.4828375,37.46909896,2022,9,0.0,0.0,0.0,0.0
2022-10-01,28110,1.886454359818784,150.0,1,0,126.4828375,37.46909896,2022,10,0.0,0.0,0.0,0.0
2022-11-01,28110,1.886454359818784,150.0,1,0,126.4828375,37.46909896,2022,11,0.0,0.0,0.0,0.0
2022-12-01,28110,1.886454359818784,150.0,1,0,126.4828375,37.46909896,2022,12,0.0,0.0,0.0,0.0
2023-01-01,28110,1.8866085892095628,150.0,1,0,126.4828375,37.46909896,2023,1,0.0,0.0,0.0,0.0
2023-02-01,28110,1.8866085892095628,150.0,1,0,126.4828375,37.46909896,2023,2,0.0,0.0,0.0,0.0
2023-03-01,28110,1.8866085892095628,150.0,1,0,126.4828375,37.46909896,2023,3,0.0,0.0,0.0,0.0
2023-04-01,28110,1.8866085892095628,150.0,0,0,126.4828375,37.46909896,2023,4,0.0,0.0,0.0,0.0
2019-10-01,28140,0.7779424647325911,276.0,1,0,126.6390334,37.48333879,2019,10,0.0,0.0,0.0,0.0
2019-11-01,28140,0.7779424647325911,276.0,1,0,126.6390334,37.48333879,2019,11,0.0,0.0,0.0,0.0
2019-12-01,28140,0.7779424647325911,276.0,1,0,126.6390334,37.48333879,2019,12,0.0,0.0,0.0,0.0
2020-01-01,28140,0.9780874738152122,276.0,1,0,126.6390334,37.48333879,2020,1,0.0,0.0,0.0,0.0
2020-02-01,28140,0.9780874738152122,276.0,1,0,126.6390334,37.48333879,2020,2,0.0,0.0,0.0,0.0
2020-03-01,28140,0.9780874738152122,276.0,1,0,126.6390334,37.48333879,2020,3,0.0,0.0,0.0,0.0
2020-04-01,28140,0.9780874738152122,276.0,0,0,126.6390334,37.48333879,2020,4,0.0,0.0,0.0,0.0
2020-05-01,28140,0.9780874738152122,276.0,0,0,126.6390334,37.48333879,2020,5,0.0,0.0,0.0,0.0
2020-06-01,28140,0.9780874738152122,276.0,0,0,126.6390334,37.48333879,2020,6,0.0,0.0,0.0,0.0
2020-07-01,28140,0.9780874738152122,276.0,0,0,126.6390334,37.48333879,2020,7,0.0,0.0,0.0,0.0
2020-08-01,28140,0.9780874738152122,276.0,0,0,126.6390334,37.48333879,2020,8,0.0,0.0,0.0,0.0
2020-09-01,28140,0.9780874738152122,276.0,0,0,126.6390334,37.48333879,2020,9,0.0,0.0,0.0,0.0
